_id,ltable.id,rtable.id,gold
3166,341,1881,0
3167,1904,1599,0
3168,2540,1265,0
3169,2513,278,1
3170,2561,1885,0
3171,1044,1471,0
3172,385,2201,0
3173,2552,558,0
3174,1250,554,1
3175,826,2152,0
3176,1872,1113,0
3177,1646,577,0
3178,1276,1905,1
3179,2512,30,1
3180,592,304,0
3181,737,1423,1
3182,2504,113,0
3183,635,249,0
3184,931,1728,0
3185,2299,1228,0
3186,1665,1537,1
3187,1428,1527,0
3188,1470,1340,0
3189,2540,346,0
3190,1920,1587,0
3191,27,1418,1
3192,1761,542,0
3193,62,1240,1
3194,1752,1183,1
3195,1180,664,0
3196,965,1562,0
3197,2154,1423,0
3198,919,497,0
3199,53,1433,1
3200,1452,598,0
3201,2593,42,0
3202,378,1125,0
3203,2081,4,0
3204,234,1519,0
3205,2313,1519,0
3206,987,637,0
3207,437,1252,0
3208,2151,1161,0
3209,561,1498,0
3210,348,1048,0
3211,992,1632,0
3212,512,1869,1
3213,1346,268,0
3214,1443,623,0
3215,1353,589,0
3216,1117,780,0
3217,1496,1407,0
3218,1015,1566,0
3219,1631,817,0
3220,2091,451,0
3221,257,1191,0
3222,644,2243,0
3223,1134,2169,0
3224,2435,1560,0
3225,695,1317,0
3226,103,1783,0
3227,2315,1831,0
3228,314,1921,0
3229,420,2010,0
3230,2210,1932,0
3231,291,243,0
3232,512,1766,0
3233,1470,903,0
3234,581,267,1
3235,317,777,0
3236,705,2129,0
3237,1904,548,0
3238,460,1600,0
3239,1015,382,0
3240,184,2245,0
3241,508,1396,0
3242,432,291,0
3243,688,2010,0
3244,401,2000,1
3245,264,1587,0
3246,209,2101,0
3247,2385,1053,0
3248,644,894,0
3249,2369,809,0
3250,1233,1147,0
3251,1183,1456,0
3252,1985,1159,0
3253,376,1165,1
3254,861,1413,0
3255,1028,27,1
3256,2038,462,0
3257,1481,1918,0
3258,381,1525,0
3259,365,583,0
3260,2525,1721,1
3261,1398,445,0
3262,2219,1807,1
3263,1116,1787,0
3264,1586,305,1
3265,1278,340,0
3266,2131,1119,0
3267,2595,1765,0
3268,2497,1244,0
3269,1704,1399,0
3270,1043,1795,0
3271,0,1823,0
3272,2284,269,0
3273,944,1471,0
3274,1163,340,0
3275,958,564,0
3276,1897,367,1
3277,1350,1880,0
3278,444,1318,0
3279,1714,1626,0
3280,2494,1205,0
3281,2147,1290,0
3282,1163,1752,1
3283,1854,1723,0
3284,2443,1784,1
3285,78,0,0
3286,2566,1615,1
3287,436,1183,0
3288,2040,1408,0
3289,1428,1812,0
3290,1196,2,0
3291,1244,10,1
3292,39,1689,0
3293,2574,913,0
3294,1452,2202,0
3295,404,576,0
3296,403,1052,0
3297,627,1527,0
3298,2558,2189,0
3299,775,1216,0
3300,1344,141,0
3301,158,177,0
3302,1404,1193,1
3303,1043,1771,0
3304,287,2019,0
3305,1655,2250,0
3306,1979,1340,0
3307,1377,580,0
3308,1491,1915,0
3309,182,638,1
3310,1310,2047,0
3311,1892,782,0
3312,2517,695,0
3313,2576,1,0
3314,1711,80,1
3315,698,2126,0
3316,976,1455,0
3317,2010,1230,0
3318,2069,1150,0
3319,2423,28,0
3320,639,218,1
3321,783,1787,0
3322,545,1675,0
3323,2583,512,0
3324,530,1633,1
3325,2051,1042,0
3326,545,726,0
3327,1403,2234,0
3328,2452,638,0
3329,1546,1667,0
3330,0,544,0
3331,1771,1915,0
3332,1598,1595,0
3333,343,586,0
3334,1789,418,0
3335,766,1679,0
3336,615,269,0
3337,1091,583,0
3338,1360,1427,0
3339,1021,1122,0
3340,349,625,0
3341,2545,1753,1
3342,557,220,0
3343,673,1322,1
3344,1305,603,1
3345,1830,873,0
3346,1647,1621,1
3347,348,489,0
3348,1492,2288,0
3349,1646,2240,0
3350,2318,791,0
3351,263,847,1
3352,1187,2019,0
3353,1443,426,1
3354,2113,1379,0
3355,907,527,0
3356,119,809,0
3357,2296,488,0
3358,796,470,0
3359,1143,159,0
3360,27,269,0
3361,1741,1119,0
3362,1037,73,0
3363,466,1783,0
3364,2520,1088,0
3365,2462,894,0
3366,834,618,0
3367,2473,654,0
3368,287,346,0
3369,2598,1026,0
3370,1425,676,0
3371,2,1506,0
3372,2573,961,0
3373,1655,1051,0
3374,2014,1071,0
3375,1940,1029,0
3376,1196,1455,0
3377,834,616,0
3378,1744,817,0
3379,2357,213,0
3380,1701,1189,1
3381,1791,1717,0
3382,798,2181,0
3383,1738,147,0
3384,2558,1933,0
3385,11,171,0
3386,1510,1571,0
3387,181,1393,0
3388,990,1644,1
3389,501,1035,0
3390,2504,1772,0
3391,2288,1846,0
3392,1274,2059,0
3393,318,1242,0
3394,1986,480,0
3395,476,777,0
3396,2601,927,0
3397,1887,2037,0
3398,865,82,1
3399,2293,544,0
3400,2143,1356,0
3401,2296,1697,0
3402,385,2016,0
3403,671,2290,1
3404,312,935,0
3405,1552,1715,0
3406,227,1920,0
3407,525,1667,0
3408,1599,1207,0
3409,901,2053,1
3410,1450,1667,0
3411,786,1522,0
3412,145,1348,0
3413,1116,1376,0
3414,1496,378,0
3415,2119,777,0
3416,1037,2034,0
3417,2101,1815,0
3418,1745,62,0
3419,131,551,0
3420,1400,1215,0
3421,318,2086,1
3422,287,2261,0
3423,2384,761,0
3424,695,386,0
3425,1689,1431,0
3426,2025,1132,0
3427,1229,1918,0
3428,760,414,0
3429,1874,201,1
3430,2091,1772,1
3431,1059,45,1
3432,153,276,0
3433,843,1044,0
3434,1118,1572,0
3435,2309,143,0
3436,1466,1881,0
3437,2413,1391,0
3438,605,893,1
3439,2232,1053,0
3440,644,1499,0
3441,1624,147,0
3442,1361,407,0
3443,1187,879,0
3444,1877,1865,1
3445,1361,1823,0
3446,645,1599,0
3447,2294,2019,0
3448,1271,1728,0
3449,946,1823,0
3450,519,498,0
3451,2069,1829,0
3452,1092,361,0
3453,383,1195,0
3454,2341,1024,0
3455,1885,1362,0
3456,1409,2063,0
3457,1828,1901,0
3458,2277,443,0
3459,1495,2271,1
3460,399,658,1
3461,718,202,0
3462,1989,2220,0
3463,2422,1290,0
3464,2568,1611,1
3465,639,2259,0
3466,2393,451,0
3467,105,646,0
3468,1645,546,0
3469,896,837,1
3470,437,185,1
3471,1225,865,0
3472,921,1203,0
3473,688,639,0
3474,953,1650,0
3475,2318,685,0
3476,1772,1524,0
3477,438,1374,0
3478,863,328,0
3479,320,1164,0
3480,1118,2259,0
3481,1154,680,0
3482,1369,619,0
3483,137,590,0
3484,843,2286,0
3485,1002,1060,1
3486,855,1219,1
3487,2154,971,0
3488,2511,850,0
3489,1347,2077,0
3490,436,1030,0
3491,1582,1013,1
3492,396,1377,1
3493,1133,1798,0
3494,2232,1912,0
3495,829,1884,0
3496,120,1297,0
3497,549,193,0
3498,2404,1157,0
3499,1510,1088,0
3500,2162,1622,0
3501,1170,709,1
3502,1430,345,0
3503,2531,548,0
3504,880,1999,1
3505,1836,1548,0
3506,1753,1715,0
3507,994,333,0
3508,924,2111,0
3509,78,268,0
3510,970,87,0
3511,968,564,0
3512,77,1651,1
3513,1160,551,0
3514,557,685,0
3515,2179,1787,0
3516,2126,664,0
3517,2182,46,0
3518,1415,588,0
3519,2333,2007,1
3520,1968,1049,0
3521,994,1164,0
3522,907,226,0
3523,486,1910,1
3524,1233,1229,0
3525,279,640,0
3526,1651,1883,0
3527,903,647,0
3528,2178,991,0
3529,1327,1397,0
3530,1229,846,0
3531,1234,1676,0
3532,223,2110,1
3533,2176,269,0
3534,592,2211,0
3535,1044,1108,0
3536,3,1317,0
3537,1834,259,0
3538,2244,1272,0
3539,1892,589,0
3540,1094,876,1
3541,144,218,0
3542,1400,2264,0
3543,2081,218,0
3544,341,2019,0
3545,2113,344,0
3546,2467,2001,0
3547,909,1756,1
3548,153,759,0
3549,593,1048,0
3550,690,262,1
3551,1706,1209,0
3552,2114,1229,0
3553,229,1565,0
3554,499,165,1
3555,2558,1988,0
3556,1972,1856,0
3557,432,728,0
3558,78,903,0
3559,259,2192,1
3560,2232,1534,0
3561,2586,2166,1
3562,1972,1771,0
3563,1336,219,0
3564,821,1762,1
3565,287,1488,0
3566,1697,390,1
3567,2270,1522,0
3568,1258,11,1
3569,1304,1479,0
3570,661,1836,1
3571,1892,1829,0
3572,1230,197,0
3573,2074,1667,0
3574,31,1434,1
3575,2091,910,0
3576,1475,1904,0
3577,2421,1169,0
3578,2331,1014,1
3579,1043,2207,0
3580,2209,1609,0
3581,2196,1164,0
3582,698,1526,0
3583,2131,2261,0
3584,144,1785,0
3585,1108,1715,0
3586,1877,61,0
3587,970,1850,1
3588,2350,1976,0
3589,2255,918,1
3590,2462,879,0
3591,1088,155,0
3592,2302,1307,0
3593,548,1367,1
3594,1548,1678,0
3595,1108,1048,0
3596,743,37,0
3597,321,672,0
3598,2121,1560,0
3599,743,1408,0
3600,1771,1150,0
3601,2013,1751,0
3602,688,415,0
3603,154,374,0
3604,378,1787,0
3605,1863,1952,1
3606,2123,1534,0
3607,1664,430,0
3608,644,1447,0
3609,1337,312,1
3610,1370,1471,0
3611,598,1601,0
3612,2598,2111,0
3613,1011,1906,0
3614,1798,1084,0
3615,1187,1649,0
3616,2497,1885,0
3617,350,233,1
3618,1252,331,0
3619,1307,1889,0
3620,1108,2269,0
3621,1538,1001,0
3622,635,1998,0
3623,1892,1560,0
3624,366,1878,0
3625,877,1873,0
3626,1555,1848,0
3627,1848,668,0
3628,2013,476,0
3629,2034,2050,0
3630,1395,940,0
3631,718,889,0
3632,2595,293,0
3633,796,1331,1
3634,1542,1032,0
3635,644,2239,0
3636,998,548,0
3637,2108,588,0
3638,1102,2150,0
3639,229,589,0
3640,924,1041,0
3641,384,781,0
3642,2206,723,1
3643,1712,234,0
3644,539,762,1
3645,917,1827,0
3646,2037,1954,1
3647,1832,1909,0
3648,921,1565,0
3649,818,1042,0
3650,1108,1885,0
3651,1330,56,0
3652,731,1718,0
3653,1300,1723,0
3654,897,2117,0
3655,1799,591,0
3656,2561,1318,0
3657,393,2240,0
3658,1624,1667,0
3659,1530,1282,0
3660,1439,1236,0
3661,22,902,0
3662,2036,1777,0
3663,750,411,1
3664,671,1239,0
3665,1469,912,0
3666,1044,1042,0
3667,349,1728,0
3668,1126,1342,0
3669,664,1094,1
3670,256,1507,0
3671,782,1941,1
3672,1106,1238,1
3673,508,1194,0
3674,2519,1741,1
3675,519,1702,0
3676,1052,1200,0
3677,1304,346,0
3678,0,1906,0
3679,973,1630,0
3680,1337,1496,0
3681,545,1160,1
3682,1836,1308,0
3683,2326,1055,0
3684,1620,1105,1
3685,1313,617,1
3686,449,949,0
3687,2194,116,1
3688,890,667,0
3689,1651,2211,0
3690,2126,846,1
3691,670,587,1
3692,860,2241,0
3693,343,1044,0
3694,1139,2152,0
3695,2058,269,0
3696,618,1298,1
3697,2179,430,0
3698,1818,1821,0
3699,162,589,0
3700,2224,1577,0
3701,546,1874,1
3702,993,1010,1
3703,2058,836,0
3704,1771,894,0
3705,1278,1752,0
3706,1275,264,0
3707,36,1112,0
3708,1196,1050,0
3709,2470,342,1
3710,927,1831,0
3711,2000,997,0
3712,1121,299,0
3713,1933,1444,0
3714,573,2268,0
3715,2486,1938,0
3716,1704,595,0
3717,124,997,0
3718,2313,1828,0
3719,2157,431,0
3720,1482,1405,1
3721,2430,1846,0
3722,2451,1392,0
3723,2324,979,0
3724,2117,1606,1
3725,156,238,0
3726,2310,778,0
3727,1280,127,0
3728,856,476,0
3729,1799,687,0
3730,251,475,0
3731,2486,268,0
3732,1967,2197,0
3733,1825,1307,1
3734,864,828,0
3735,2435,1340,0
3736,87,1047,0
3737,2098,1203,0
3738,1526,348,0
3739,1619,1775,1
3740,2150,809,0
3741,1577,232,1
3742,497,715,0
3743,2452,887,0
3744,459,1225,0
3745,316,176,0
3746,2452,1055,0
3747,2486,755,0
3748,1488,1144,0
3749,2302,777,0
3750,2514,2041,0
3751,1469,465,1
3752,712,376,1
3753,1255,2278,1
3754,538,1042,1
3755,1050,2035,0
3756,1278,1754,0
3757,286,646,0
3758,1330,802,0
3759,1979,1862,0
3760,1481,262,0
3761,569,4,0
3762,2054,1296,0
3763,1169,196,0
3764,1646,1915,0
3765,1289,2212,1
3766,2426,1038,1
3767,2308,199,0
3768,440,373,0
3769,2249,1812,0
3770,229,147,0
3771,390,264,1
3772,1159,287,0
3773,1149,42,0
3774,189,1669,0
3775,563,1597,0
3776,1741,1787,0
3777,2443,894,0
3778,1361,1846,0
3779,1338,1925,1
3780,2179,591,0
3781,705,668,0
3782,1848,2133,0
3783,644,1648,0
3784,2203,917,0
3785,1268,1678,0
3786,1940,1744,0
3787,220,571,0
3788,2570,1807,0
3789,1534,1750,0
3790,1545,1889,0
3791,1985,591,0
3792,299,335,1
3793,2048,1837,0
3794,452,465,0
3795,1937,1487,1
3796,2505,1882,1
3797,1902,2254,0
3798,2240,1848,0
3799,2593,960,1
3800,2162,654,0
3801,1001,1992,0
3802,1435,1692,0
3803,162,1600,1
3804,287,804,0
3805,1600,510,0
3806,323,24,1
3807,2155,1768,0
3808,496,1044,0
3809,1278,1313,0
3810,1460,352,0
3811,2160,1053,0
3812,1879,1777,0
3813,2114,577,0
3814,327,1249,0
3815,1979,569,0
3816,703,1297,1
3817,2046,591,0
3818,1989,712,0
3819,1533,199,0
3820,1260,917,0
3821,1540,1865,0
3822,1892,196,0
3823,593,347,0
3824,2371,2290,0
3825,579,333,0
3826,1290,7,0
3827,2364,1001,0
3828,1682,388,1
3829,610,210,0
3830,443,1935,0
3831,258,1211,1
3832,466,1462,0
3833,797,1114,0
3834,597,1867,0
3835,287,1032,0
3836,2343,559,1
3837,2615,509,0
3838,2497,1983,0
3839,459,998,0
3840,1933,1866,0
3841,279,2106,0
3842,973,346,0
3843,1278,855,0
3844,692,1983,0
3845,786,2001,0
3846,1400,1679,0
3847,2183,1244,0
3848,823,581,1
3849,1491,2285,0
3850,2179,1122,0
3851,2022,1528,0
3852,514,985,1
3853,1486,343,0
3854,808,2184,0
3855,508,1866,0
3856,404,1232,0
3857,656,1799,1
3858,1108,1758,0
3859,2421,1759,0
3860,2537,106,0
3861,2516,510,0
3862,854,1046,0
3863,2273,1836,0
3864,2520,1108,0
3865,1072,1026,0
3866,737,1521,0
3867,234,1088,0
3868,1021,2243,0
3869,2603,1052,0
3870,1053,1128,0
3871,2457,623,0
3872,892,1479,0
3873,738,860,1
3874,1278,476,0
3875,1187,1413,0
3876,1701,917,0
3877,1068,465,0
3878,2287,407,0
3879,420,171,0
3880,656,2047,0
3881,111,772,0
3882,709,1818,0
3883,2037,207,0
3884,119,1271,0
3885,1316,789,0
3886,2421,631,0
3887,476,1885,0
3888,1020,93,0
3889,1788,1915,0
3890,1365,382,0
3891,1859,1812,0
3892,1995,2137,1
3893,1090,1542,0
3894,133,388,0
3895,1242,1801,0
3896,113,507,1
3897,1524,1686,1
3898,1054,1111,0
3899,440,1376,0
3900,931,2128,0
3901,189,869,0
3902,18,782,0
3903,2149,1669,0
3904,699,298,0
3905,2077,1532,1
3906,1016,1868,0
3907,897,802,0
3908,1555,1620,0
3909,2359,742,0
3910,1830,1768,0
3911,448,480,0
3912,1163,287,0
3913,674,1787,0
3914,2144,518,0
3915,2426,1667,0
3916,63,419,0
3917,1975,539,0
3918,2386,1620,0
3919,1385,340,0
3920,2052,995,0
3921,2335,2060,0
3922,556,2198,0
3923,1986,382,0
3924,256,1020,1
3925,768,1371,0
3926,2393,1909,0
3927,977,1849,0
3928,863,1519,0
3929,628,78,0
3930,209,2234,0
3931,2238,1173,0
3932,895,2063,0
3933,1214,1536,1
3934,1470,1085,0
3935,2191,1407,0
3936,944,444,0
3937,2563,2056,1
3938,2583,669,0
3939,1552,1041,0
3940,955,139,0
3941,2594,542,0
3942,1190,1439,0
3943,1220,301,0
3944,1542,848,0
3945,957,2234,0
3946,2573,1565,0
3947,1394,1290,0
3948,2451,1145,0
3949,2423,877,0
3950,231,1805,0
3951,2520,1471,0
3952,847,682,0
3953,2246,2207,0
3954,1564,462,0
3955,1883,2017,0
3956,1528,1930,0
3957,243,1778,1
3958,2114,879,1
3959,1066,1873,0
3960,1741,1983,0
3961,838,171,0
3962,1445,141,1
3963,1713,884,0
3964,2296,1938,0
3965,1481,171,0
3966,1812,943,0
3967,2178,1829,0
3968,1572,944,0
3969,2013,986,1
3970,1999,83,1
3971,628,214,0
3972,2443,680,0
3973,972,378,0
3974,646,542,0
3975,719,684,1
3976,1188,863,0
3977,269,1125,0
3978,446,1694,0
3979,2232,1236,0
3980,2532,304,0
3981,2069,1220,0
3982,2220,833,0
3983,1126,889,0
3984,2486,262,0
3985,2111,2138,0
3986,501,1785,0
3987,2409,291,0
3988,1816,2215,1
3989,645,1778,0
3990,2008,952,0
3991,2186,208,0
3992,1229,354,0
3993,987,1918,0
3994,2175,861,0
3995,1339,2107,0
3996,1009,768,0
3997,2395,1601,0
3998,2270,1854,0
3999,41,420,0
4000,1507,1276,0
4001,866,555,0
4002,254,529,1
4003,2540,2259,1
4004,623,2188,1
4005,259,2186,0
4006,656,594,0
4007,2532,940,0
4008,1160,226,0
4009,217,2144,1
4010,820,64,1
4011,921,1048,0
4012,2116,2241,0
4013,1118,1479,0
4014,512,0,0
4015,628,510,0
4016,2273,300,0
4017,596,1131,0
4018,1983,968,0
4019,1818,194,1
4020,1965,1472,0
4021,578,1620,0
4022,2503,1471,0
4023,2081,1114,0
4024,1415,1423,0
4025,1413,1191,0
4026,1440,1072,0
4027,360,104,0
4028,1488,1991,1
4029,252,1003,0
4030,143,1195,0
4031,1290,1408,0
4032,1765,704,0
4033,2494,225,0
4034,2325,917,0
4035,863,2207,0
4036,2129,1884,0
4037,816,595,0
4038,2603,1947,1
4039,2423,201,0
4040,1787,1634,1
4041,975,1096,0
4042,147,1651,0
4043,229,212,0
4044,320,2211,0
4045,501,1002,0
4046,145,1407,0
4047,420,1898,0
4048,328,1348,0
4049,18,276,0
4050,2134,1564,1
4051,2229,1953,1
4052,2613,2003,0
4053,72,1087,1
4054,404,212,0
4055,317,1915,0
4056,144,2225,0
4057,2610,1689,1
4058,998,2054,0
4059,542,2259,0
4060,2219,149,0
4061,1180,178,0
4062,2108,1743,0
4063,807,216,0
4064,2224,476,0
4065,2495,1371,0
4066,175,1234,1
4067,754,57,1
4068,1687,1617,0
4069,501,828,0
4070,11,1444,0
4071,2477,1704,0
4072,2610,1704,0
4073,1634,1506,1
4074,2281,1426,1
4075,604,1723,0
4076,1185,429,0
4077,942,619,0
4078,1715,1495,0
4079,343,2084,0
4080,598,238,1
4081,921,400,1
4082,1318,1507,0
4083,834,2214,0
4084,14,1342,0
4085,1568,793,0
4086,433,381,0
4087,2043,1737,1
4088,2179,1273,0
4089,935,1795,0
4090,1090,368,0
4091,2460,1499,0
4092,1600,1674,0
4093,403,1881,0
4094,2241,711,0
4095,962,574,1
4096,644,1244,0
4097,1046,1588,0
4098,1385,1557,0
4099,1863,765,0
4100,1553,2155,0
4101,1808,184,0
4102,118,1667,0
4103,987,0,0
4104,234,2155,0
4105,263,1293,0
4106,1763,1983,0
4107,376,1720,0
4108,99,2247,1
4109,2571,1756,0
4110,1348,186,1
4111,1481,2240,0
4112,1548,2291,1
4113,1385,1751,0
4114,926,74,0
4115,596,196,0
4116,2335,647,0
4117,2523,1376,1
4118,1400,1600,0
4119,1459,1125,0
4120,234,1002,0
4121,1706,1276,0
4122,1855,296,1
4123,1021,1787,0
4124,1491,1413,0
4125,2108,262,0
4126,2313,1108,0
4127,49,1913,1
4128,1108,262,0
4129,63,1001,0
4130,1604,1093,0
4131,103,881,0
4132,1050,689,0
4133,7,1016,0
4134,291,1408,0
4135,1064,1266,0
4136,2518,1915,0
4137,1670,1271,0
4138,973,218,0
4139,2395,382,0
4140,11,1445,0
4141,1753,1490,0
4142,1892,900,0
4143,2232,894,0
4144,44,406,1
4145,2270,417,0
4146,976,1640,0
4147,1548,2181,0
4148,2188,1571,0
4149,1308,1581,0
4150,2596,1440,0
4151,1185,340,0
4152,2207,88,0
4153,903,2061,0
4154,146,247,0
4155,1326,2230,1
4156,2481,342,0
4157,1546,1675,0
4158,2189,1100,0
4159,942,668,0
4160,2381,2122,0
4161,69,1236,0
4162,41,2283,1
4163,459,1933,0
4164,2518,2019,0
4165,2382,1181,0
4166,2430,1909,0
4167,183,1114,0
4168,628,1195,0
4169,146,1132,0
4170,985,28,0
4171,1078,231,0
4172,1718,1631,1
4173,525,1051,0
4174,2005,10,0
4175,786,2014,0
4176,932,1749,0
4177,341,1630,0
4178,695,1157,0
4179,854,2084,0
4180,283,1962,0
4181,2341,1046,1
4182,83,2249,0
4183,784,440,0
4184,723,304,0
4185,1126,199,1
4186,667,1772,0
4187,397,1016,1
4188,1933,1274,0
4189,864,211,0
4190,542,1761,0
4191,1395,1097,0
4192,1028,1741,0
4193,872,1906,0
4194,2484,708,0
4195,1360,636,0
4196,1874,139,0
4197,1505,711,0
4198,987,1885,0
4199,252,1035,0
4200,658,2247,0
4201,1438,1659,1
4202,1551,544,0
4203,797,1577,0
4204,2574,480,0
4205,652,151,0
4206,1217,379,0
4207,2000,1117,1
4208,1229,134,0
4209,948,1142,0
4210,653,527,0
4211,1653,834,1
4212,1850,1867,0
4213,99,791,0
4214,1670,1478,0
4215,1690,695,1
4216,2189,1160,0
4217,1540,1313,0
4218,2281,1599,0
4219,1746,1465,1
4220,770,1691,1
4221,681,1387,0
4222,674,1195,0
4223,847,1870,0
4224,671,1178,0
4225,336,529,0
4226,838,372,0
4227,1993,1462,1
4228,213,1860,1
4229,2440,1962,0
4230,2271,1961,0
4231,531,466,0
4232,698,372,0
4233,21,1373,1
4234,1747,2105,1
4235,248,931,0
4236,2273,419,1
4237,1799,1983,0
4238,864,1222,1
4239,438,1170,0
4240,1992,227,1
4241,2244,1168,0
4242,1180,1115,0
4243,1202,651,0
4244,1655,148,0
4245,2062,1863,0
4246,653,564,0
4247,778,1751,1
4248,944,1147,0
4249,2134,1016,0
4250,935,1171,1
4251,987,2110,0
4252,1250,555,0
4253,450,232,0
4254,266,117,0
4255,356,1524,0
4256,987,2010,0
4257,367,939,0
4258,280,2140,1
4259,2259,849,0
4260,2448,2171,0
4261,838,1490,1
4262,2246,558,0
4263,1107,1756,0
4264,253,1106,1
4265,2042,333,1
4266,1559,992,0
4267,1634,72,0
4268,2027,1966,1
4269,2151,372,0
4270,954,46,0
4271,142,1938,0
4272,913,434,0
4273,1244,1382,0
4274,651,1441,0
4275,2341,1026,0
4276,121,1261,0
4277,876,1684,0
4278,190,1135,0
4279,1169,1494,0
4280,1646,1035,0
4281,2337,1830,1
4282,595,1471,0
4283,1700,1725,1
4284,13,1019,0
4285,854,1463,0
4286,0,118,0
4287,909,1622,0
4288,229,1665,0
4289,1641,1478,0
4290,475,911,1
4291,931,2013,0
4292,473,23,1
4293,766,2019,0
4294,781,82,0
4295,1745,688,0
4296,333,2077,1
4297,1420,407,0
4298,968,927,0
4299,372,914,0
4300,2435,1135,0
4301,644,582,0
4302,2062,1217,1
4303,476,1179,0
4304,1252,1565,0
4305,403,1445,0
4306,228,1782,0
4307,2292,1217,0
4308,1015,238,0
4309,1152,331,0
4310,1108,2110,0
4311,2151,1829,0
4312,1788,1650,0
4313,2279,1533,0
4314,1535,1589,1
4315,229,488,0
4316,1766,508,0
4317,2391,924,0
4318,1542,777,0
4319,1689,1161,0
4320,1990,1998,0
4321,1993,646,0
4322,198,212,0
4323,802,342,0
4324,2591,1852,0
4325,1514,177,0
4326,1610,2019,0
4327,123,139,0
4328,796,295,0
4329,1998,1821,0
4330,1664,1855,0
4331,2497,1236,0
4332,2287,501,0
4333,154,1446,1
4334,1011,1299,0
4335,2294,1795,1
4336,644,1976,0
4337,2341,1863,0
4338,715,332,0
4339,676,1714,0
4340,1174,2044,1
4341,1670,1718,0
4342,671,2234,0
4343,1789,1475,0
4344,11,1396,0
4345,118,1244,1
4346,11,2250,0
4347,1407,148,1
4348,420,639,0
4349,2406,1138,0
4350,953,1463,0
4351,2606,1153,1
4352,162,1150,0
4353,893,478,1
4354,2460,2161,0
4355,718,1462,0
4356,2045,790,0
4357,2037,418,0
4358,2128,782,0
4359,1542,253,0
4360,2131,1787,0
4361,711,958,0
4362,1662,449,0
4363,651,1202,0
4364,2232,1761,0
4365,1300,1722,1
4366,2119,591,0
4367,2104,831,1
4368,1230,1521,0
4369,1257,49,0
4370,2098,1134,0
4371,2302,1787,0
4372,1321,1699,0
4373,2139,1652,0
4374,2186,1222,0
4375,2148,526,0
4376,1951,2245,0
4377,1741,66,1
4378,1729,685,0
4379,1352,1775,0
4380,1312,375,0
4381,1421,1744,0
4382,575,526,0
4383,459,1829,0
4384,82,1818,0
4385,1687,525,1
4386,1752,373,0
4387,964,919,0
4388,1015,1150,0
4389,1400,1026,0
4390,2318,1512,1
4391,84,1627,1
4392,1795,1678,0
4393,977,910,0
4394,2446,1581,1
4395,1542,1427,0
4396,987,1758,0
4397,1129,590,0
4398,2367,1186,0
4399,1746,407,0
4400,1531,1637,0
4401,436,951,1
4402,1021,0,0
4403,145,685,1
4404,381,736,0
4405,1718,1317,0
4406,972,991,0
4407,268,1964,1
4408,229,578,0
4409,246,578,0
4410,1435,628,1
4411,2561,569,1
4412,372,1772,0
4413,1881,558,1
4414,2088,1832,0
4415,82,1131,0
4416,129,1662,1
4417,393,1577,0
4418,314,1265,0
4419,976,695,0
4420,1336,1063,1
4421,1944,528,0
4422,1116,2239,0
4423,1320,1684,1
4424,2571,1622,0
4425,49,2267,0
4426,289,152,0
4427,1079,548,0
4428,2365,1408,0
4429,2323,542,0
4430,2237,2218,1
4431,1639,551,0
4432,1448,127,0
4433,2374,1845,0
4434,942,745,0
4435,1279,304,0
4436,1163,243,0
4437,1661,1940,1
4438,1945,611,1
4439,718,26,0
4440,370,700,1
4441,2540,1787,0
4442,343,510,0
4443,452,382,0
4444,644,1787,0
4445,1342,362,1
4446,742,2250,0
4447,1069,347,0
4448,1733,2182,0
4449,1162,937,1
4450,726,226,0
4451,1968,1992,0
4452,1196,951,0
4453,1474,2178,1
4454,5,1074,0
4455,2497,591,0
4456,456,941,1
4457,78,1881,0
4458,682,1883,0
4459,1047,726,0
4460,78,4,0
4461,2462,577,0
4462,1243,497,0
4463,988,1001,0
4464,2395,238,0
4465,153,1195,0
4466,542,894,0
4467,327,887,0
4468,1209,1052,0
4469,2499,1094,0
4470,87,1974,0
4471,1577,2247,0
4472,2246,1042,0
4473,1500,1702,0
4474,1788,811,0
4475,755,2243,0
4476,2160,1163,0
4477,889,1609,0
4478,727,952,0
4479,225,1971,0
4480,7,958,0
4481,892,1419,0
4482,972,372,0
4483,863,445,0
4484,1228,1353,1
4485,1259,1017,1
4486,1394,1825,0
4487,1621,1480,1
4488,1015,501,0
4489,644,1900,0
4490,1411,422,0
4491,2326,2036,1
4492,2081,2261,0
4493,365,1609,0
4494,2390,1781,0
4495,1631,2201,0
4496,2112,1568,0
4497,75,413,0
4498,1771,2019,0
4499,1732,917,0
4500,1858,1095,1
4501,1111,1432,0
4502,39,229,0
4503,2246,1519,0
4504,1102,88,0
4505,2123,1938,0
4506,1247,428,0
4507,1204,1192,1
4508,507,1879,0
4509,14,2104,0
4510,2115,1045,0
4511,1498,268,0
4512,612,1632,0
4513,2235,447,1
4514,1489,2104,0
4515,561,418,0
4516,1870,189,0
4517,22,1051,0
4518,448,2210,0
4519,2009,259,0
4520,1771,1046,0
4521,399,1669,0
4522,1104,1561,1
4523,179,82,0
4524,2487,548,0
4525,1530,640,0
4526,2369,184,0
4527,2404,420,0
4528,1230,1146,0
4529,448,382,0
4530,2018,1923,1
4531,925,1873,0
4532,2553,1342,0
4533,1645,650,0
4534,2232,1572,0
4535,121,345,0
4536,1981,1051,0
