_id,ltable.id,rtable.id,gold
5097,1405,61422,0
5098,254,19423,0
5099,2498,56291,0
5100,1133,19281,0
5101,1555,28296,1
5102,716,42742,0
5103,1981,39694,0
5104,1127,52385,0
5105,2295,10951,0
5106,1827,6348,0
5107,938,21340,0
5108,19,54367,0
5109,146,58147,0
5110,1938,26578,1
5111,1794,2706,0
5112,1239,41678,0
5113,291,2977,0
5114,90,19307,0
5115,1975,62483,0
5116,614,6044,0
5117,1270,32614,0
5118,399,2569,0
5119,254,47615,0
5120,492,9644,0
5121,2343,57158,0
5122,1816,28024,0
5123,41,62233,0
5124,614,58663,0
5125,832,33342,0
5126,2370,39708,0
5127,2468,21635,0
5128,2320,261,1
5129,1200,50062,0
5130,2564,61304,0
5131,784,7510,0
5132,1821,38338,0
5133,2113,30287,0
5134,1845,12097,0
5135,784,36628,0
5136,859,21454,0
5137,1990,63465,1
5138,1049,34408,0
5139,141,14825,1
5140,2232,29605,0
5141,1534,12241,1
5142,632,33175,0
5143,781,15206,0
5144,1591,20733,0
5145,470,339,0
5146,1700,39437,0
5147,1105,13738,0
5148,1635,41656,0
5149,2420,38922,0
5150,1841,51481,0
5151,2101,23079,0
5152,1841,58317,0
5153,2490,11180,1
5154,2575,46640,0
5155,393,61810,0
5156,1829,9979,0
5157,1816,34408,0
5158,2608,3822,0
5159,17,44402,1
5160,224,11014,0
5161,1807,49477,1
5162,773,39813,0
5163,95,33576,0
5164,1297,39141,0
5165,1180,51916,0
5166,1816,11329,0
5167,512,25463,0
5168,505,41972,0
5169,2444,2954,0
5170,3,33904,0
5171,1746,12319,0
5172,1037,24364,1
5173,2058,31220,1
5174,95,42476,0
5175,949,57499,0
5176,961,43210,0
5177,1244,8936,0
5178,1981,45909,0
5179,1012,24994,0
5180,208,15795,0
5181,2588,59751,0
5182,1468,26801,0
5183,921,3143,1
5184,1645,51185,0
5185,441,15199,0
5186,169,25469,0
5187,1938,28022,0
5188,95,47315,0
5189,1707,28069,1
5190,1769,45163,0
5191,2568,36651,0
5192,562,42022,0
5193,1771,33213,0
5194,1200,18264,0
5195,1792,60345,0
5196,2359,51126,0
5197,2288,22136,0
5198,703,55856,0
5199,176,27597,0
5200,1409,16969,1
5201,2125,38390,0
5202,1612,43035,0
5203,1901,14605,0
5204,1827,57406,0
5205,758,32114,0
5206,1431,11019,0
5207,506,31232,0
5208,1240,51297,1
5209,1709,41718,1
5210,1749,36691,0
5211,2300,18476,0
5212,1829,35130,0
5213,1683,6409,0
5214,2342,31468,0
5215,1979,47720,1
5216,156,9426,0
5217,2056,61069,1
5218,1544,45125,0
5219,2370,18229,0
5220,2310,9513,0
5221,472,19232,0
5222,1894,36528,1
5223,2102,17431,0
5224,1467,26746,0
5225,2528,51928,0
5226,1728,49872,0
5227,399,9986,0
5228,1904,38863,1
5229,2595,42389,0
5230,1172,52678,1
5231,1920,42562,0
5232,1526,44519,0
5233,1640,19238,0
5234,176,51717,0
5235,1855,44812,0
5236,1071,17301,1
5237,537,34639,0
5238,1554,49524,0
5239,1288,60614,0
5240,2125,16392,0
5241,104,16892,0
5242,1792,15201,0
5243,2564,25595,0
5244,1034,38780,0
5245,1431,38759,0
5246,218,9658,1
5247,1659,50108,0
5248,2428,18926,0
5249,2506,22562,0
5250,2342,49692,0
5251,2138,42143,1
5252,1671,4305,0
5253,1049,12466,0
5254,1416,53493,0
5255,1923,18031,1
5256,288,30120,0
5257,1397,33962,0
5258,2249,28621,0
5259,393,5278,0
5260,288,5087,0
5261,1692,45082,0
5262,300,19965,1
5263,2275,3260,0
5264,535,47759,0
5265,788,1580,0
5266,2030,21668,0
5267,1841,51343,0
5268,204,33405,0
5269,1944,22340,0
5270,2568,43739,0
5271,95,4376,0
5272,2565,40686,0
5273,406,17124,1
5274,399,18910,0
5275,993,53123,0
5276,1785,57831,0
5277,1794,61304,0
5278,1680,4961,0
5279,2300,24092,0
5280,1594,35666,0
5281,95,3953,0
5282,2554,17562,0
5283,684,55402,1
5284,2564,22136,0
5285,904,32302,1
5286,1108,56225,1
5287,1439,23531,0
5288,1459,28743,0
5289,2505,33081,0
5290,1829,48864,0
5291,1969,39822,1
5292,1541,51419,1
5293,2272,41733,0
5294,1741,45111,0
5295,1746,41515,0
5296,1502,21733,1
5297,2330,37915,0
5298,2424,60042,1
5299,1828,21619,0
5300,95,22605,1
5301,2239,52807,1
5302,1701,56597,1
5303,764,32500,1
5304,952,24171,1
5305,2300,19923,0
5306,1368,57134,1
5307,1307,12240,0
5308,657,59307,0
5309,1826,19720,0
5310,1635,16499,0
5311,720,53354,0
5312,963,31921,1
5313,1632,45304,0
5314,1953,43415,0
5315,1049,49051,0
5316,2030,47913,0
5317,229,43607,0
5318,506,43432,0
5319,433,34382,0
5320,758,59307,0
5321,514,12890,1
5322,2161,17066,0
5323,2208,27470,0
5324,675,39384,0
5325,1308,10146,1
5326,1290,19414,1
5327,1995,13,1
5328,1392,31146,0
5329,155,33904,0
5330,1124,3716,0
5331,757,13583,1
5332,2420,12829,0
5333,749,34961,0
5334,1867,3968,0
5335,1703,32825,0
5336,997,17313,0
5337,1156,14953,0
5338,227,6561,0
5339,1913,22890,0
5340,703,55639,0
5341,2161,54340,0
5342,1720,4884,1
5343,1147,57457,1
5344,772,324,0
5345,1981,48163,0
5346,472,40006,1
5347,632,51174,0
5348,2574,9988,0
5349,659,15491,0
5350,1701,36759,0
5351,1986,50220,0
5352,1663,46967,0
5353,1953,34825,0
5354,72,17785,0
5355,40,59561,0
5356,378,33724,1
5357,554,57675,0
5358,1840,45703,0
5359,1397,35778,0
5360,1327,27444,0
5361,1865,50575,0
5362,2125,6688,0
5363,927,5079,0
5364,228,44425,0
5365,1826,25974,0
5366,758,33801,0
5367,2568,39185,0
5368,1979,51743,0
5369,1314,21960,0
5370,1332,8517,0
5371,2537,4263,0
5372,2515,7397,0
5373,229,33788,0
5374,1456,8206,0
5375,867,42204,1
5376,563,39846,0
5377,2479,30326,1
5378,2113,23036,0
5379,2565,43422,0
5380,729,28509,1
5381,1821,26096,0
5382,1068,62155,0
5383,1451,23335,1
5384,1775,58477,0
5385,104,19080,0
5386,594,7006,0
5387,732,13830,1
5388,1212,53327,0
5389,153,5838,0
5390,1655,43293,1
5391,322,9291,1
5392,1678,50094,1
5393,1785,38251,0
5394,1742,14334,0
5395,1439,35251,0
5396,709,55424,1
5397,542,14984,0
5398,1659,34586,0
5399,2455,37532,0
5400,1709,55543,0
5401,1712,11426,0
5402,519,53098,0
5403,1724,24004,0
5404,248,5152,1
5405,2396,16906,0
5406,1875,4514,0
5407,1023,29360,0
5408,2568,30305,0
5409,2538,28959,0
5410,1656,58477,0
5411,1236,35409,0
5412,671,34252,0
5413,1024,42272,0
5414,1714,19199,1
5415,162,44276,0
5416,566,53111,0
5417,1926,50005,0
5418,58,56656,0
5419,2505,6141,0
5420,2075,58497,0
5421,797,26305,0
5422,812,25469,0
5423,207,49923,0
5424,1749,46479,0
5425,1981,19371,0
5426,74,21924,0
5427,2455,27781,0
5428,648,46324,0
5429,1883,57454,0
5430,1383,58772,0
5431,632,24018,0
5432,2021,23137,1
5433,2380,13262,0
5434,1007,14652,0
5435,1203,28698,0
5436,2580,34641,1
5437,971,57777,0
5438,70,19115,0
5439,1447,44542,0
5440,1671,31133,0
5441,557,30190,1
5442,1000,42156,0
5443,615,50575,0
5444,696,26380,0
5445,1390,12627,1
5446,1012,22071,0
5447,406,28088,0
5448,320,12731,0
5449,687,63795,0
5450,1840,35023,0
5451,2562,48681,0
5452,2553,17038,0
5453,1411,4311,0
5454,212,61582,0
5455,1469,52155,0
5456,642,57253,0
5457,2295,42797,0
5458,1161,58077,0
5459,2564,41942,0
5460,1944,59362,0
5461,1258,10167,0
5462,2370,26879,1
5463,293,17810,0
5464,462,3825,0
5465,1229,44056,1
5466,1583,47874,0
5467,1683,9565,0
5468,2432,31960,0
5469,554,61808,0
5470,636,58687,1
5471,2342,28097,0
5472,1481,29456,0
5473,1589,49066,1
5474,1849,48279,0
5475,781,12109,0
5476,657,56612,0
5477,2184,44376,0
5478,1973,14676,1
5479,1953,29603,0
5480,1029,5088,1
5481,861,32584,0
5482,2420,18285,0
5483,628,38677,0
5484,1741,35088,0
5485,807,57488,0
5486,526,54237,0
5487,1953,36140,0
5488,1200,56907,0
5489,1887,27806,0
5490,2256,61633,0
5491,839,37039,0
5492,2295,37381,0
5493,2288,56760,0
5494,2558,9154,0
5495,606,14191,0
5496,1512,33669,0
5497,581,7548,0
5498,736,37080,0
5499,132,28758,1
5500,78,3858,0
5501,1617,19590,0
5502,1288,44561,0
5503,2255,17648,0
5504,1726,22188,1
5505,2196,26044,0
5506,153,15622,0
5507,1714,31615,0
5508,1953,57159,0
5509,1588,30318,1
5510,944,15307,0
5511,1529,53286,0
5512,431,58040,0
5513,1710,55072,0
5514,1062,44090,1
5515,178,30287,0
5516,837,10171,0
5517,1966,1544,1
5518,277,25283,0
5519,1961,48864,0
5520,859,38092,0
5521,1518,30082,0
5522,160,53970,0
5523,1829,37494,0
5524,2288,43737,0
5525,1414,52634,1
5526,2204,40102,0
5527,1049,32309,0
5528,1385,30919,0
5529,1049,6560,1
5530,1500,56310,1
5531,1633,5172,0
5532,2275,58021,1
5533,1392,52706,1
5534,2220,29825,0
5535,288,6551,1
5536,734,53354,0
5537,2005,54237,0
5538,1012,8939,0
5539,1200,6890,0
5540,2261,59648,1
5541,1447,39926,0
5542,712,14814,1
5543,588,2938,1
5544,2416,60012,0
5545,1581,46628,1
5546,2368,40183,0
5547,789,38148,1
5548,1913,54035,0
5549,1562,55500,0
5550,1637,33625,0
5551,1875,40492,0
5552,848,4519,0
5553,1342,16776,0
5554,1418,49990,0
5555,218,56037,0
5556,2086,44375,0
5557,2537,256,0
5558,297,38995,0
5559,329,29979,0
5560,1455,63381,1
5561,1920,51065,0
5562,1704,61119,0
5563,2188,32188,0
5564,1640,52263,0
5565,2030,41362,0
5566,2212,21032,1
5567,1145,3128,0
5568,2552,44912,0
5569,2270,27759,0
5570,2310,39606,0
5571,1127,61117,0
5572,1400,61774,0
5573,2558,9473,0
5574,122,34045,0
5575,544,30753,0
5576,1515,23709,1
5577,677,2835,0
5578,1873,46745,0
5579,677,24733,0
5580,1826,5491,0
5581,2220,46921,0
5582,2452,3083,0
5583,1737,58261,0
5584,1885,41460,0
5585,1079,32313,0
5586,1023,56745,0
5587,2423,31960,0
5588,1975,4262,0
5589,1238,13843,1
5590,2564,22975,0
5591,1883,35666,0
5592,813,40239,0
5593,113,16964,1
5594,204,36278,0
5595,422,21087,1
5596,1230,25907,1
5597,667,31493,0
5598,882,17062,0
5599,6,43952,0
5600,1745,15757,0
5601,1296,28491,0
5602,1737,62578,0
5603,998,28595,0
5604,98,49356,1
5605,1656,5702,0
5606,772,50720,0
5607,1129,49363,1
5608,1944,20657,0
5609,16,4577,0
5610,1594,16923,0
5611,1518,34435,0
5612,106,24811,1
5613,1821,46131,0
5614,1012,50901,0
5615,1444,13833,0
5616,640,51676,0
5617,1038,30098,0
5618,2295,409,0
5619,211,3053,0
5620,510,57750,0
5621,426,47175,1
5622,1082,61833,0
5623,1819,28303,0
5624,506,62414,0
5625,753,8555,0
5626,1088,41769,1
5627,1350,56256,0
5628,917,5930,1
5629,612,51985,0
5630,758,37487,0
5631,2556,17154,1
5632,271,16650,0
5633,1414,57091,1
5634,1832,31092,1
5635,1807,33101,1
5636,2370,53615,0
5637,1741,8795,0
5638,363,48824,0
5639,612,64215,0
5640,807,11215,0
5641,1650,61833,0
5642,1749,55684,0
5643,1296,45137,0
5644,2600,8255,0
5645,2605,9858,0
5646,2022,14608,0
5647,19,33576,0
5648,1419,31404,1
5649,2137,44742,0
5650,2480,46437,1
5651,2295,5805,0
5652,2286,7272,0
5653,1350,19222,0
5654,169,33904,0
5655,1954,60370,1
5656,1922,29717,0
5657,169,43210,0
5658,2513,18780,0
5659,1640,30895,0
5660,1566,4431,0
5661,1518,24018,0
5662,1891,56808,1
5663,1342,26019,0
5664,151,8802,0
5665,1176,23312,0
5666,990,29657,0
5667,797,27863,0
5668,2401,44167,0
5669,2380,35339,0
5670,394,60337,0
5671,2280,8559,0
5672,2500,10951,0
5673,1308,52763,0
5674,2314,8593,0
5675,1842,25877,0
5676,2256,29569,0
5677,812,22839,0
5678,1953,33353,0
5679,898,31828,1
5680,229,36529,0
5681,1456,35609,0
5682,180,63938,0
5683,790,59081,0
5684,1145,1142,0
5685,1004,6070,0
5686,1767,36751,1
5687,1601,63492,1
5688,657,23948,0
5689,408,59751,0
5690,2113,9986,0
5691,1105,29825,0
5692,2208,37548,0
5693,703,55410,0
5694,1829,9942,0
5695,1802,38944,0
5696,2493,9741,1
5697,1172,18003,0
5698,1828,10586,1
5699,1235,55183,1
5700,12,2870,0
5701,3,12540,0
5702,512,12093,1
5703,1957,54303,0
5704,2541,36331,0
5705,1954,43625,0
5706,2310,17892,0
5707,2120,56304,0
5708,721,59825,1
5709,902,58117,0
5710,598,53053,0
5711,736,23214,0
5712,515,51617,0
5713,1749,17640,0
5714,1319,15491,0
5715,1824,51668,0
5716,584,21488,1
5717,140,46297,0
5718,329,32584,0
5719,1122,48750,0
5720,2451,59717,0
5721,1357,54254,0
5722,2306,37329,0
5723,1770,57141,0
5724,234,4594,0
5725,1443,50907,0
5726,1292,14415,0
5727,1088,36302,1
5728,73,12959,1
5729,608,28114,0
5730,1152,30195,1
5731,74,41865,0
5732,2383,6154,0
5733,1409,38406,1
5734,1793,2329,0
5735,1924,48805,1
5736,1635,24705,0
5737,2139,36720,0
5738,2397,9673,0
5739,753,31417,0
5740,212,32639,0
5741,1586,42848,0
5742,2500,6003,0
5743,132,43919,0
5744,1212,44838,0
5745,1000,25469,0
5746,536,44376,0
5747,2194,18817,0
5748,1065,63440,0
5749,791,42241,0
5750,772,59316,0
5751,1288,61022,0
5752,177,41738,0
5753,1247,6948,0
5754,1296,41678,0
5755,2500,34299,0
5756,994,57064,1
5757,1664,11258,1
5758,204,32599,0
5759,520,27009,0
5760,1049,27270,0
5761,131,11758,1
5762,2030,405,0
5763,194,57406,0
5764,1511,56306,0
5765,66,44931,0
5766,2513,58317,0
5767,2220,42187,0
5768,584,45165,0
5769,2270,9762,0
5770,562,61304,0
5771,562,18082,0
5772,1840,53104,1
5773,277,16392,0
5774,72,56536,0
5775,2564,18476,0
5776,2265,17905,0
5777,1856,48964,0
5778,1841,50005,0
5779,458,15319,0
5780,329,57406,0
5781,2026,63377,1
5782,1771,24039,1
5783,19,13187,0
5784,1158,16671,0
5785,1970,7114,0
5786,298,30836,0
5787,1318,26403,1
5788,1922,44766,0
5789,2333,38046,0
5790,2096,62483,1
5791,2338,56760,0
5792,1590,52865,0
5793,563,12466,0
5794,2448,28043,0
5795,1350,41942,0
5796,758,52385,0
5797,2201,50717,1
5798,1068,36667,0
5799,2395,15378,0
5800,2552,7509,0
5801,1005,49325,0
5802,1829,3191,0
5803,1529,1043,0
5804,1319,54315,1
5805,1811,40223,0
5806,1399,43036,1
5807,1223,1468,0
5808,1966,32246,1
5809,336,11983,0
5810,1431,50871,0
5811,2211,9846,0
5812,1794,43933,0
5813,527,13705,0
5814,2332,60192,0
5815,1024,42538,0
5816,2320,8516,0
5817,570,24132,0
5818,1944,26355,0
5819,842,42920,1
5820,132,48163,0
5821,1815,54144,0
5822,2606,5937,0
5823,1156,932,0
5824,1913,25429,1
5825,1038,16837,0
5826,2383,6754,1
5827,204,17415,0
5828,1049,34435,0
5829,865,17511,1
5830,1408,37526,1
5831,474,62941,1
5832,899,15695,0
5833,352,22300,0
5834,1537,30748,1
5835,658,50835,0
5836,2370,20909,0
5837,1840,30919,0
5838,1640,23976,1
5839,824,64109,1
5840,2044,4643,0
5841,1466,19179,0
5842,325,47169,0
5843,592,63614,0
5844,1977,21786,0
5845,2309,17838,0
5846,2125,5287,0
5847,2513,50005,0
5848,90,54174,0
5849,2328,7510,0
5850,1484,7884,1
5851,563,36937,0
5852,2125,26483,1
5853,1068,26044,0
5854,2493,24897,1
5855,2292,51734,1
5856,1639,8593,0
5857,2418,43264,0
5858,612,25559,0
5859,537,49287,0
5860,56,28772,0
5861,2036,62112,1
5862,770,8744,1
5863,2256,22379,0
5864,1682,64229,1
5865,303,14191,0
5866,1244,15576,0
5867,772,51585,0
5868,1953,44542,0
5869,317,10012,0
5870,1152,42742,1
5871,864,37360,0
5872,1583,40722,0
5873,657,53319,0
5874,22,29061,0
5875,2440,47890,0
5876,2406,49701,0
5877,1288,14999,1
5878,1367,1908,0
5879,2203,9050,0
5880,519,12890,0
5881,773,32317,0
5882,169,61810,0
5883,95,19568,0
5884,960,34736,0
5885,1973,7563,1
5886,842,21956,0
5887,1998,58798,0
5888,1936,3095,1
5889,1049,9786,0
5890,2161,1506,0
5891,2542,3192,1
5892,1139,2179,0
5893,457,46133,0
5894,2006,60624,1
5895,2256,22314,0
5896,1853,52689,0
5897,632,22242,0
5898,1487,49235,0
5899,68,15695,0
5900,545,27009,0
5901,1840,5786,0
5902,2249,53036,0
5903,1830,26244,0
5904,772,16835,0
5905,1048,17313,1
5906,562,10812,0
5907,1875,49058,0
5908,623,44226,0
5909,308,2805,1
5910,95,20602,0
5911,453,24090,0
5912,2054,8802,0
5913,1594,31919,0
5914,2420,24826,0
5915,1401,11747,0
5916,574,13005,0
5917,167,34592,0
5918,2226,29784,0
5919,1749,44025,0
5920,267,42156,0
5921,1612,21104,0
5922,2001,56745,0
5923,691,12466,0
5924,2565,16374,0
5925,1349,39813,0
5926,2166,57120,0
5927,1587,3179,0
5928,487,62121,0
5929,645,12503,0
5930,535,23614,0
5931,2413,32480,0
5932,1679,18083,0
5933,1296,23109,0
5934,1867,21614,0
5935,659,42063,0
5936,2418,12337,0
5937,1485,1334,0
5938,411,58830,0
5939,1632,44784,0
5940,994,46608,1
5941,2359,4493,1
5942,583,61772,0
5943,1244,47928,0
5944,1833,46753,1
5945,2554,63795,0
5946,2515,37039,0
5947,2304,1826,0
5948,772,24183,0
5949,649,37777,0
5950,1550,42534,1
5951,2579,4688,1
5952,1122,30149,0
5953,2578,22305,1
5954,2603,12540,0
5955,2554,60693,0
5956,1907,58938,1
5957,717,2809,0
5958,996,53356,0
5959,2565,61919,0
5960,2028,62483,0
5961,1094,18951,0
5962,612,7594,0
5963,2340,5702,0
5964,1319,41586,1
5965,1558,21340,0
5966,570,16906,0
5967,294,11778,0
5968,1331,61858,1
5969,612,15038,0
5970,1532,38218,0
5971,1612,13908,1
5972,1480,34069,1
5973,1834,43175,1
5974,2253,32138,0
5975,2185,12676,0
5976,1012,11261,0
5977,606,62491,0
5978,72,39335,1
5979,2343,4688,0
5980,2342,34163,0
5981,1529,59605,0
5982,1407,2052,0
5983,2492,14876,0
5984,2392,2414,1
5985,409,10016,1
5986,2178,20642,1
5987,661,57406,0
5988,1796,11341,0
5989,1501,63016,0
5990,1440,8509,0
5991,1821,17297,0
5992,455,11543,1
5993,1759,15406,0
5994,1639,41704,0
5995,612,57159,0
5996,289,63901,1
5997,998,2694,0
5998,2336,32599,0
5999,2609,51621,0
6000,1123,18833,1
6001,515,17040,0
6002,2431,45579,0
6003,2603,16311,0
6004,18,48172,0
6005,1407,47087,0
6006,156,52285,0
6007,1710,53908,1
6008,1972,12370,0
6009,1837,23223,1
6010,1674,7789,0
6011,541,18579,0
6012,1736,41490,0
6013,2519,45490,0
6014,1187,8829,1
6015,2253,20975,0
6016,2257,54399,0
6017,425,53053,0
6018,1829,34902,0
6019,1580,22282,0
6020,2361,58415,0
6021,201,58511,0
6022,1239,30919,0
6023,19,53357,0
6024,2221,5110,0
6025,657,37229,0
6026,996,16906,0
6027,1247,8181,0
6028,2270,50008,0
6029,2184,61103,1
6030,574,7373,0
6031,2298,47580,0
6032,1571,26545,0
6033,1828,6494,0
6034,1796,55719,1
6035,1960,34943,0
6036,280,568,0
6037,288,7945,0
6038,1842,538,0
6039,1792,13262,1
6040,13,49869,1
6041,333,2180,0
6042,2281,48006,0
6043,265,30002,1
6044,1635,23457,0
6045,1944,29850,0
6046,115,2235,0
6047,492,19872,0
6048,1165,49859,1
6049,1541,6874,1
6050,199,58051,0
6051,704,28349,0
6052,2455,58123,0
6053,2001,57488,0
6054,792,21693,1
6055,2005,27021,0
6056,95,31232,0
6057,1944,51481,0
6058,488,4663,1
6059,21,37320,0
6060,408,55852,0
6061,1284,36026,1
6062,2129,57630,0
6063,1159,14730,1
6064,2432,52181,0
6065,2399,34733,0
6066,1683,62964,0
6067,487,52457,0
6068,1129,60345,0
6069,336,62397,0
6070,2606,39079,0
6071,1947,30120,0
6072,1829,25118,0
6073,59,23535,0
6074,1180,499,1
6075,581,5737,0
6076,2075,50014,1
6077,181,63305,1
6078,2560,13183,0
6079,1534,45463,1
6080,2554,54174,0
6081,1248,6819,1
6082,1538,36693,0
6083,1437,20740,1
6084,2375,3992,0
6085,1834,38842,0
6086,409,58888,0
6087,1610,6425,0
6088,153,47410,0
6089,2300,51422,0
6090,1090,31902,1
6091,95,21223,0
6092,859,23362,0
6093,1587,29814,0
6094,1935,38562,0
6095,219,339,0
6096,12,3152,0
6097,252,39339,0
6098,2568,24387,0
6099,2603,29979,0
6100,356,50790,1
6101,2098,18765,0
6102,1883,45459,0
6103,1127,4615,0
6104,405,27983,1
6105,2279,41405,0
6106,703,58174,0
6107,755,8154,0
6108,1182,32601,1
6109,1840,23948,0
6110,1200,17250,0
6111,2310,34940,0
6112,736,50886,0
6113,1953,8771,0
6114,2265,9330,0
6115,1016,19485,0
6116,351,24352,1
6117,1640,26554,0
6118,1872,46672,0
6119,227,9634,0
6120,1711,13129,1
6121,1816,44402,0
6122,2028,4262,1
6123,1394,50676,0
6124,1840,53319,0
6125,1431,6070,0
6126,719,6891,1
6127,1973,8017,0
6128,956,58485,1
6129,1518,15629,0
6130,1972,41389,1
6131,1456,21379,0
6132,2175,62800,1
6133,1042,57483,1
6134,570,25877,0
6135,2214,50835,0
6136,2483,37381,0
6137,652,47068,0
6138,1587,35803,1
6139,1349,48888,1
6140,1390,9119,1
6141,1081,57588,1
6142,2315,51185,0
6143,612,1334,0
6144,1799,25640,1
6145,1807,24084,1
6146,2587,55579,0
6147,1830,32904,0
6148,2382,33287,0
6149,2308,2552,1
6150,1706,52955,1
6151,1145,34715,0
6152,2492,57739,0
6153,93,18320,0
6154,1070,22163,1
6155,228,48881,0
6156,633,5563,1
6157,2513,6551,0
6158,487,18579,0
6159,1672,11173,1
6160,640,47486,0
6161,1957,54118,0
6162,1960,16392,0
6163,1635,37857,0
6164,732,36855,0
6165,2036,50625,0
6166,375,13502,1
6167,187,44226,0
6168,2101,19179,0
6169,1201,61763,1
6170,2183,46750,1
6171,464,25761,0
6172,2519,61847,0
6173,6,38997,1
6174,1295,50873,1
6175,2179,18311,0
6176,1159,61689,0
6177,178,12160,0
6178,277,1468,0
6179,2346,63010,0
6180,2330,33577,0
6181,1399,24897,1
6182,227,14994,0
6183,1521,37571,0
6184,1819,34715,0
6185,1560,47099,0
6186,1591,9466,1
6187,615,43176,0
6188,1020,44845,1
6189,2568,9393,0
6190,2338,60777,0
6191,184,46761,0
6192,657,6326,0
6193,410,3858,0
6194,1531,19377,0
6195,611,63679,0
6196,753,39092,1
6197,1560,49701,0
6198,72,39026,0
6199,1683,44179,0
6200,2422,52239,0
6201,562,43933,0
6202,1283,47720,0
6203,2185,45703,0
6204,1518,19278,0
6205,18,17960,0
6206,418,34045,0
6207,5,33023,0
6208,2309,53927,0
6209,1322,27651,1
6210,1826,62930,0
6211,736,3386,0
6212,1826,61434,0
6213,647,17166,0
6214,770,2849,0
6215,1949,4915,0
6216,22,38997,0
6217,349,60614,0
6218,1528,54369,1
6219,628,50551,0
6220,844,49845,0
6221,1156,12042,0
6222,228,27909,0
6223,933,56159,0
6224,1373,5118,1
6225,1438,55458,1
6226,1692,38470,0
6227,184,54706,0
6228,1498,16948,1
6229,1409,56761,1
6230,1794,27863,0
6231,454,64013,0
6232,2208,25211,0
6233,2513,8072,0
6234,933,54403,0
6235,1404,38046,0
6236,519,23214,0
6237,1989,41389,1
6238,570,60693,0
6239,288,53663,0
6240,713,50687,0
6241,522,36380,0
6242,228,772,0
6243,1834,57612,1
6244,1749,15576,0
6245,1714,18595,0
6246,1331,15657,1
6247,1937,20566,0
6248,95,17315,1
6249,619,18709,1
6250,282,17361,0
6251,280,34244,0
6252,1999,58226,0
6253,353,12540,0
6254,1179,40077,1
6255,1012,9970,0
6256,2256,55639,0
6257,1498,60630,0
6258,2562,40444,0
6259,1016,12040,0
6260,2462,32534,0
6261,996,41762,0
6262,2521,20426,0
6263,1752,44375,0
6264,1560,15295,0
6265,771,33904,0
6266,954,5398,0
6267,2560,28828,0
6268,954,20526,0
6269,1397,38842,0
6270,298,47064,0
6271,845,30447,1
6272,603,47632,0
6273,831,9752,0
6274,2571,61304,0
6275,2194,48037,0
6276,1341,57454,1
6277,70,34118,0
6278,1633,45119,0
6279,1431,9846,0
6280,95,39932,0
6281,698,3616,1
6282,502,49974,0
6283,581,51641,0
6284,798,60153,1
6285,1981,4615,0
6286,983,33369,1
6287,1023,16644,1
6288,1930,24966,0
6289,1039,55539,1
6290,1962,46619,0
6291,960,53286,0
6292,1929,8509,0
6293,1526,50993,0
6294,2018,23618,0
6295,1076,55730,1
6296,1545,11166,1
6297,1840,54595,0
6298,12,46567,0
6299,5,36827,0
6300,1756,22731,0
6301,1875,22976,0
6302,131,54566,0
6303,1162,62809,1
6304,1256,49500,0
6305,1829,50005,0
6306,758,61117,0
6307,860,25847,1
6308,812,5278,0
6309,1785,27054,0
6310,2525,32193,0
6311,691,57444,1
6312,1954,20026,0
6313,1645,26165,0
6314,720,21422,0
6315,2042,10708,1
6316,428,17062,0
6317,2538,8129,0
6318,770,42893,1
6319,1340,58965,0
6320,1840,52385,0
6321,56,53525,0
6322,562,56907,0
6323,1842,42183,0
6324,996,18378,0
6325,464,408,0
6326,2500,13004,0
6327,1200,49648,0
6328,464,51641,0
6329,1465,34736,0
6330,123,1829,1
6331,1895,45743,0
6332,2609,3542,0
6333,2534,13949,1
6334,267,38677,0
6335,2055,54226,1
6336,1828,51185,0
6337,713,39854,0
6338,657,16624,0
6339,2239,63556,1
6340,1543,14087,0
6341,291,43123,0
6342,1429,9943,0
6343,1749,25768,0
6344,1012,60017,0
6345,2280,31468,0
6346,132,34902,0
6347,405,8337,0
6348,1922,2235,0
6349,333,30212,0
6350,1640,17171,0
6351,2208,62336,0
6352,1574,27843,1
6353,964,5702,0
6354,904,23390,0
6355,1981,19278,0
6356,1807,3179,0
6357,1717,18140,0
6358,2506,3946,0
6359,1099,3872,0
6360,1757,35720,0
6361,1901,772,0
6362,459,42880,1
6363,298,40146,0
6364,2478,34389,0
6365,1015,8077,0
6366,2392,52796,0
6367,1699,5356,1
6368,1912,40808,0
6369,1840,20528,0
6370,141,26315,0
6371,581,16274,0
6372,178,14753,0
6373,867,51038,1
6374,256,859,1
6375,1735,9731,0
6376,2300,28437,1
6377,1683,46004,0
6378,1131,19222,0
6379,2301,967,0
6380,379,23228,1
6381,243,13871,0
6382,2015,40508,1
6383,1681,23578,0
6384,772,44984,0
6385,2428,27387,0
6386,2183,35571,1
6387,670,41474,0
6388,2364,14640,0
6389,441,26044,0
6390,172,32213,1
6391,562,52181,0
6392,657,2073,0
6393,1129,17911,0
6394,19,10705,0
6395,1431,30776,0
6396,2160,53480,1
6397,749,3833,0
6398,668,62139,1
6399,535,7643,0
6400,993,63843,0
6401,1728,6215,0
6402,1146,58607,0
6403,2370,7074,0
6404,2565,34826,0
6405,2491,63389,0
6406,124,61432,0
6407,19,9393,0
6408,334,17076,0
6409,1821,41920,0
6410,794,50447,0
6411,1576,13760,0
